0
0 1
985 3447 1
985 1555 1
985 505 1
985 6470 1
985 4192 1
985 9420 1
985 2505 1
985 716 1
985 4144 1
985 9178 1
985 5833 1
985 1198 1
985 6468 1
985 2091 1
985 5219 1
985 395 1
985 1273 1
985 10001 1
985 6148 1
985 2064 1
985 8201 1
985 7506 1
985 7537 1
986 2155 1
986 13124 1
986 7597 1
986 9694 1
986 7357 1
986 2363 1
986 12189 1
986 4369 1
986 985 1
986 5465 1
986 6877 1
986 3297 1
986 17 1
986 10256 1
986 9893 1
986 736 1
986 3917 1
986 4673 1
987 1228 1
987 9458 1
987 2702 1
987 4923 1
987 896 1
987 2527 1
987 111 1
987 394 1
987 23 1
987 3433 1
987 484 1
987 2669 1
987 4476 1
988 1321 1
988 4593 1
988 90 1
988 195 1
988 784 1
988 537 1
988 85 1
988 503 1
988 2019 1
988 5657 1
988 3398 1
988 884 1
988 1952 1
988 432 1
988 476 1
988 1008 1
988 3175 1
988 6882 1
988 1388 1
988 176 1
988 986 1
988 2412 1
988 2142 1
988 1322 1
988 2129 1
988 801 1
988 1262 1
988 5151 1
988 2537 1
988 9750 1
988 1372 1
988 5512 1
988 849 1
988 2938 1
988 3524 1
988 260 1
988 9413 1
988 4301 1
988 1241 1
988 6948 1
988 7487 1
988 4893 1
988 8499 1
988 1481 1
988 1414 1
988 2946 1
988 103 1
988 7806 1
988 687 1
988 1907 1
988 4210 1
988 1604 1
988 1793 1
988 5522 1
988 3979 1
988 348 1
988 808 1
988 3335 1
988 5412 1
988 81 1
988 3027 1
988 8927 1
988 4585 1
988 878 1
988 2367 1
988 7093 1
988 2131 1
988 4728 1
988 3758 1
988 2499 1
988 2406 1
988 916 1
989 308 1
989 7844 1
989 10032 1
989 689 1
989 5539 1
989 2410 1
989 7142 1
989 1353 1
989 195 1
989 987 1
989 1657 1
989 6220 1
989 2903 1
989 3783 1
989 166 1
989 6343 1
990 750 1
990 3950 1
990 2363 1
990 4821 1
990 1383 1
990 908 1
990 5131 1
990 3425 1
990 109 1
990 6797 1
990 8097 1
990 2257 1
990 4148 1
990 5283 1
990 8614 1
990 988 1
990 8446 1
990 891 1
990 7204 1
990 10365 1
991 989 1
991 1529 1
991 176 1
991 8588 1
991 973 1
991 476 1
991 3925 1
991 3044 1
991 1095 1
991 5924 1
991 10430 1
991 11574 1
991 8677 1
991 1165 1
991 7620 1
991 6911 1
991 5777 1
991 2147 1
992 4374 1
992 3418 1
992 50 1
992 941 1
992 11144 1
992 141 1
992 4675 1
992 1658 1
992 798 1
992 406 1
992 3925 1
992 5740 1
992 7142 1
992 2177 1
992 1784 1
992 5999 1
992 7206 1
992 912 1
992 7982 1
992 2599 1
992 3772 1
992 579 1
992 6666 1
992 1604 1
992 346 1
992 4638 1
992 81 1
992 2166 1
992 8550 1
992 560 1
992 6495 1
992 5111 1
992 2923 1
992 1744 1
993 5900 1
993 7324 1
993 1290 1
993 6983 1
993 5045 1
993 5223 1
993 976 1
993 2812 1
993 1763 1
993 11191 1
993 8018 1
993 991 1
993 7553 1
993 3659 1
993 4762 1
993 9428 1
993 1603 1
993 8537 1
993 7196 1
993 6366 1
994 344 1
994 9182 1
994 8450 1
994 9058 1
994 8610 1
994 4474 1
994 122 1
994 4167 1
994 10973 1
994 251 1
994 6898 1
994 11307 1
994 386 1
994 6726 1
994 554 1
994 5074 1
994 993 1
995 4074 1
995 1844 1
995 5744 1
995 4459 1
995 5563 1
995 682 1
995 4049 1
995 5482 1
995 270 1
995 386 1
995 2229 1
995 2260 1
995 7586 1
995 1104 1
995 6833 1
995 1913 1
995 536 1
995 4882 1
995 3276 1
995 1259 1
995 4088 1
995 1592 1
995 4372 1
995 8876 1
995 1383 1
995 1453 1
995 3285 1
995 994 1
995 1073 1
995 8829 1
995 9023 1
995 0 1
996 7674 1
996 505 1
996 2436 1
996 9038 1
996 1199 1
996 3 1
996 8273 1
996 2729 1
996 2333 1
996 8552 1
996 4554 1
996 3538 1
996 2520 1
996 7435 1
996 2166 1
996 3355 1
996 3220 1
996 2740 1
996 428 1
996 2457 1
996 9508 1
996 5908 1
996 10154 1
996 996 1
996 2559 1
996 1448 1
996 1432 1
996 8891 1
996 9124 1
996 3246 1
996 2930 1
996 912 1
996 260 1
996 249 1
996 1229 1
996 2871 1
996 9360 1
996 4130 1
996 406 1
996 467 1
996 884 1
996 4891 1
996 2615 1
996 357 1
996 3923 1
996 613 1
996 5056 1
996 6226 1
996 11422 1
996 254 1
996 1586 1
996 1646 1
996 1428 1
996 9857 1
996 4933 1
996 6511 1
996 6253 1
996 2954 1
996 6822 1
996 636 1
996 4744 1
996 12558 1
996 4560 1
997 766 1
997 5793 1
997 3708 1
997 4301 1
997 5263 1
997 997 1
997 4546 1
997 2794 1
997 111 1
997 11559 1
997 4270 1
997 1180 1
997 174 1
997 3926 1
997 327 1
997 4427 1
997 8632 1
997 401 1
997 1939 1
997 2289 1
997 213 1
997 10297 1
997 896 1
997 2303 1
997 3925 1
997 4655 1
997 2791 1
997 8331 1
997 1604 1
997 5248 1
997 332 1
997 1155 1
997 9316 1
997 350 1
997 2423 1
997 594 1
997 9318 1
997 1416 1
997 7644 1
998 5910 1
998 219 1
998 10642 1
998 4384 1
998 2414 1
998 998 1
998 9483 1
998 7433 1
998 1622 1
998 7917 1
998 10004 1
998 4235 1
998 3313 1
999 1342 1
999 909 1
999 6084 1
999 5522 1
999 1394 1
999 7663 1
999 373 1
999 85 1
999 556 1
999 1353 1
999 8698 1
999 6907 1
999 2131 1
999 3858 1
999 3 1
999 8029 1
999 24 1
999 8369 1
999 184 1
999 9316 1
999 4284 1
999 8496 1
999 4128 1
999 1069 1
999 987 1
999 535 1
999 9067 1
999 3925 1
999 5512 1
999 1713 1
999 7886 1
999 2644 1
999 2886 1
999 78 1
999 2156 1
999 3791 1
999 3985 1
999 2326 1
999 6125 1
999 136 1
999 10430 1
999 3118 1
999 3409 1
999 5922 1
999 8552 1
999 7975 1
999 1752 1
999 1703 1
999 9452 1
999 8119 1
999 1527 1
999 297 1
999 1305 1
999 3403 1
999 7841 1
999 2700 1
999 20 1
999 7655 1
999 4504 1
999 7674 1
999 1437 1
999 2310 1
999 10393 1
999 3431 1
999 2499 1
999 1241 1
999 2214 1
999 4394 1
999 6398 1
999 185 1
999 500 1
999 2018 1
999 6132 1
999 2303 1
999 327 1
999 3015 1
999 3335 1
999 2525 1
999 1414 1
999 2094 1
999 9212 1
999 2482 1
999 5205 1
999 6891 1
999 1522 1
999 5393 1
999 1273 1
999 694 1
999 537 1
999 7155 1
999 1000 1
999 2257 1
999 1623 1
999 1079 1
999 1596 1
999 3176 1
999 520 1
999 1798 1
999 435 1
999 4427 1
999 3444 1
999 269 1
999 4664 1
999 5145 1
999 5487 1
999 273 1
999 487 1
1000 10583 1
1000 2439 1
1000 2670 1
1000 3014 1
1000 5283 1
1000 2229 1
1000 7826 1
1000 1751 1
1000 5028 1
1000 3121 1
1000 8332 1
1000 9972 1
1000 10611 1
1000 6923 1
1000 5765 1
1000 3633 1
1000 335 1
1000 2222 1
1000 3233 1
1000 6945 1
1000 8764 1
1000 1484 1
1000 508 1
1000 6405 1
1000 1365 1
1000 6711 1
1000 476 1
1000 11665 1
1000 3147 1
1000 1867 1
1000 4211 1
1000 633 1
1000 1907 1
1000 1226 1
1000 4916 1
1000 431 1
1000 56 1
1000 5020 1
1000 3418 1
1000 608 1
1000 2847 1
1000 10926 1
1000 969 1
1000 1162 1
1000 5510 1
1000 2100 1
1000 4704 1
1000 68 1
1000 2404 1
1000 1259 1
1000 602 1
1000 7282 1
1000 2824 1
1000 3156 1
1000 953 1
1000 0 1
1000 2597 1
1000 7208 1
1000 1489 1
1000 565 1
1000 1096 1
1000 435 1
1000 4294 1
1000 4200 1
1000 10343 1
1000 10411 1
1000 1266 1
1000 6750 1
1000 9777 1
1000 140 1
1000 11765 1
1000 1453 1
1000 10869 1
1000 7120 1
1000 12005 1
1000 7014 1
1000 13091 1
1000 1644 1
1000 3527 1
1000 631 1
1000 3333 1
1000 7703 1
1000 110 1
1000 251 1
1000 3960 1
1000 11596 1
1000 1272 1
1000 8032 1
1000 2443 1
1000 891 1
1000 1747 1
1000 2417 1
1000 6023 1
1000 248 1
1000 63 1
1000 4361 1
1000 2897 1
1000 5308 1
1000 197 1
1000 4139 1
1000 1807 1
1000 2249 1
1000 81 1
1000 7576 1
1000 4678 1
1000 1169 1
1000 3957 1
1000 2373 1
1000 2276 1
1000 1273 1
1000 3473 1
1000 1043 1
1000 9299 1
1000 109 1
1000 2872 1
1000 2804 1
1000 5116 1
1000 623 1
1000 2212 1
1000 3319 1
1000 5259 1
1000 7490 1
1000 1551 1
1000 3950 1
1000 2678 1
1000 198 1
1000 11042 1
1000 8908 1
1000 7457 1
1000 1037 1
1000 7347 1
1000 3661 1
1001 600 1
1001 1690 1
1001 381 1
1001 7350 1
1001 4804 1
1001 200 1
1001 86 1
1001 1035 1
1001 1592 1
1001 8539 1
1001 3601 1
1001 7486 1
1001 2403 1
1001 3308 1
1001 6656 1
1001 3814 1
1001 10960 1
1001 3180 1
1001 608 1
1001 3490 1
1001 5275 1
1001 5219 1
1001 2992 1
1001 602 1
1001 994 1
1001 1618 1
1001 4267 1
1001 7247 1
1001 5400 1
1001 386 1
1001 891 1
1001 9893 1
1001 218 1
1001 3473 1
1001 10920 1
1001 248 1
1001 3241 1
1001 2008 1
1001 1750 1
1001 3448 1
1001 3201 1
1001 4178 1
1001 1834 1
1001 806 1
1001 3891 1
1001 310 1
1001 1273 1
1001 6711 1
1001 1376 1
1001 569 1
1001 2872 1
1001 3476 1
1002 136 1
1002 2155 1
1002 2478 1
1002 1209 1
1002 5768 1
1002 7449 1
1002 86 1
1002 1882 1
1002 3412 1
1002 9409 1
1002 6082 1
1002 4036 1
1002 11632 1
1002 1208 1
1002 1001 1
1002 4541 1
1002 1453 1
1002 11309 1
1002 891 1
1002 7436 1
1002 5435 1
1002 9747 1
1002 1078 1
1002 1471 1
1002 2672 1
1002 667 1
1002 603 1
1002 2711 1
1003 4744 1
1003 1307 1
1003 896 1
1003 2327 1
1003 4277 1
1003 1820 1
1003 1165 1
1003 1670 1
1003 3519 1
1003 6529 1
1003 8470 1
1003 1302 1
1003 7216 1
1003 3564 1
1003 1210 1
1003 611 1
1003 689 1
1003 1292 1
1003 1002 1
1003 2077 1
1003 2606 1
1003 111 1
1003 1888 1
1003 2928 1
1003 2744 1
1003 6461 1
1003 5011 1
1003 3045 1
1003 3315 1
1003 7623 1
1003 19 1
1003 1768 1
1003 3979 1
1003 4425 1
1003 636 1
1003 6444 1
1003 8974 1
1003 7886 1
1003 601 1
1003 3985 1
1003 406 1
1003 9501 1
1003 1773 1
1003 4301 1
1003 3397 1
1004 7529 1
1004 10296 1
1004 12395 1
1004 1719 1
1004 6979 1
1004 6954 1
1004 3163 1
1004 2712 1
1004 2541 1
1004 2255 1
1004 11685 1
1004 8247 1
1004 3825 1
1004 4197 1
1004 5473 1
1004 1003 1
1004 2058 1
1004 5191 1
1004 5171 1
1004 3007 1
1004 6843 1
1004 1895 1
1004 10286 1
1004 8762 1
1004 8709 1
1004 12175 1
1004 187 1
1004 3501 1
1004 6466 1
1005 3484 1
1005 1853 1
1005 2517 1
1005 7275 1
1005 7166 1
1005 3950 1
1005 2872 1
1005 8026 1
1005 608 1
1005 3956 1
1005 1166 1
1005 3725 1
1005 6962 1
1005 3820 1
1005 1489 1
1005 136 1
1005 1196 1
1005 1308 1
1005 12076 1
1005 1694 1
1005 5534 1
1005 4394 1
1005 6986 1
1005 5837 1
1005 3696 1
1005 3345 1
1005 1004 1
1005 4276 1
1005 6501 1
1005 335 1
1005 7571 1
1005 1655 1
1005 472 1
1005 5834 1
1005 2052 1
1005 12531 1
1005 12787 1
1005 2396 1
1005 7323 1
1005 9059 1
1005 8931 1
1005 2198 1
1005 4998 1
1005 1266 1
1005 2545 1
1005 7490 1
1005 7586 1
1005 3063 1
1006 406 1
1006 1744 1
1006 1274 1
1006 4336 1
1006 5740 1
1006 3634 1
1006 4854 1
1006 9223 1
1006 4347 1
1006 5041 1
1006 3080 1
1006 1708 1
1006 1005 1
1006 5139 1
1006 2997 1
1006 1069 1
1006 2423 1
1006 266 1
1006 7188 1
1006 4951 1
1006 2614 1
1006 384 1
1006 1657 1
1006 23 1
1006 2019 1
1006 9316 1
1007 7850 1
1007 976 1
1007 3416 1
1007 2689 1
1007 3888 1
1007 4387 1
1007 1420 1
1007 4600 1
1007 7530 1
1007 1192 1
1007 210 1
1007 10536 1
1007 7143 1
1007 3253 1
1007 6126 1
1007 1158 1
1007 10841 1
1007 1140 1
1007 78 1
1007 3945 1
1007 11103 1
1007 2771 1
1007 10638 1
1007 13116 1
1007 7306 1
1007 269 1
1007 8418 1
1007 1424 1
1007 11571 1
1007 11615 1
1007 4920 1
1007 5349 1
1007 1805 1
1007 1812 1
1007 512 1
1007 5301 1
1007 7965 1
1007 10981 1
1007 592 1
1007 1006 1
1007 781 1
1007 8984 1
1008 4172 1
1008 417 1
1008 3059 1
1008 7121 1
1008 1202 1
1008 6252 1
1008 4571 1
1008 4332 1
1008 179 1
1008 2305 1
1008 8175 1
1008 636 1
1008 4046 1
1008 2920 1
1008 2791 1
1008 6418 1
1008 7907 1
1008 642 1
1008 199 1
1008 9006 1
1008 2003 1
1008 7877 1
1008 1007 1
1008 941 1
1008 9857 1
1008 5328 1
1008 162 1
1008 475 1
1008 5243 1
1008 29 1
1008 1248 1
1008 1972 1
1008 3256 1
1008 6933 1
1008 361 1
1008 3634 1
1008 2732 1
1008 6552 1
1008 2512 1
1008 452 1
1008 3373 1
1008 3652 1
1008 1585 1
1008 401 1
1008 87 1
1008 2559 1
1008 3010 1
1008 2426 1
1008 3237 1
1008 7652 1
1008 319 1
1008 8302 1
1008 11082 1
1008 4534 1
1008 818 1
1008 7348 1
1008 843 1
1008 3630 1
1008 4236 1
1008 5525 1
1008 2056 1
1008 1322 1
1008 9298 1
1009 12110 1
1009 1008 1
1009 3874 1
1009 717 1
1009 683 1
1009 3086 1
1009 2007 1
1009 675 1
1009 244 1
1009 4245 1
1009 7782 1
1009 348 1
1009 7975 1
1009 7455 1
1009 1529 1
1010 1098 1
1010 2745 1
1010 11598 1
1010 18 1
1010 1863 1
1010 3022 1
1010 9779 1
1010 9237 1
1010 9917 1
1010 6094 1
1010 782 1
1010 2719 1
1010 7473 1
1010 1236 1
1010 2097 1
1010 2308 1
1010 3864 1
1010 1469 1
1010 9045 1
1010 2170 1
1010 1009 1
1010 4353 1
1010 10982 1
1010 1814 1
1010 4997 1
1010 6183 1
1011 3519 1
1011 2208 1
1011 421 1
1011 3653 1
1011 1368 1
1011 465 1
1011 2079 1
1011 9669 1
1011 1784 1
1011 2325 1
1011 2499 1
1011 6635 1
1011 3405 1
1011 3185 1
1011 4425 1
1011 9677 1
1011 941 1
1011 172 1
1011 2966 1
1011 7868 1
1011 4686 1
1011 8717 1
1011 1292 1
1012 6264 1
1012 1686 1
1012 5647 1
1012 10061 1
1012 4350 1
1012 3954 1
1012 6126 1
1012 8907 1
1012 976 1
1012 3988 1
1012 5025 1
1012 8076 1
1012 1451 1
1012 1861 1
1012 3497 1
1012 3921 1
1012 8511 1
1012 3223 1
1012 7840 1
1012 4187 1
1012 5572 1
1012 10702 1
1012 3714 1
1012 1223 1
1012 4715 1
1012 7190 1
1012 5192 1
1012 7461 1
1012 546 1
1012 4387 1
1012 3256 1
1012 1640 1
1012 5781 1
1012 9000 1
1012 7973 1
1012 8045 1
1012 4018 1
1012 8418 1
1012 4563 1
1012 1871 1
1012 83 1
1012 5557 1
1012 5049 1
1012 7637 1
1012 5561 1
1012 1 1
1012 1802 1
1012 9659 1
1012 4406 1
1012 869 1
1012 6602 1
1012 9448 1
1012 8018 1
1012 5900 1
1012 12017 1
1012 5209 1
1012 5355 1
1012 6654 1
1012 4182 1
1012 1140 1
1012 10841 1
1012 3595 1
1012 4089 1
1012 6139 1
1012 5798 1
1012 3659 1
1012 7306 1
1012 7119 1
1012 2299 1
1012 3777 1
1012 2736 1
1012 8432 1
1012 549 1
1012 2462 1
1012 6494 1
1012 6320 1
1012 9902 1
1012 1420 1
1012 5639 1
1012 3399 1
1012 9344 1
1012 5593 1
1012 1158 1
1012 2642 1
1012 8988 1
1012 5604 1
1012 5559 1
1012 337 1
1012 6721 1
1012 7657 1
1012 2812 1
1012 57 1
1012 991 1
1012 2689 1
1012 6256 1
1012 2202 1
1012 9828 1
1012 7850 1
1012 6926 1
1012 8537 1
1012 9391 1
1012 9412 1
1012 8967 1
1012 4206 1
1012 12099 1
1012 4352 1
1012 726 1
1012 5363 1
1012 10132 1
1012 2934 1
1012 419 1
1012 10008 1
1012 11571 1
1012 9959 1
1012 8188 1
1012 417 1
1012 1412 1
1012 5568 1
1012 4833 1
1012 3555 1
1012 2617 1
1012 10217 1
1012 283 1
1012 644 1
1012 5523 1
1012 3779 1
1012 5726 1
1012 6510 1
1012 7619 1
1012 11785 1
1012 2889 1
1012 7676 1
1012 3076 1
1012 1809 1
1012 12785 1
1012 1805 1
1012 1066 1
1012 8495 1
1012 9204 1
1012 6854 1
1012 11045 1
1012 10850 1
1012 860 1
1012 5045 1
1012 2771 1
1012 10163 1
1012 3272 1
1012 1603 1
1012 609 1
1012 9908 1
1012 1271 1
1012 10540 1
1012 4985 1
1012 4753 1
1012 4762 1
1012 698 1
1012 3742 1
1013 8407 1
1013 7353 1
1013 12497 1
1013 7381 1
1013 5472 1
1013 1401 1
1013 4491 1
1013 1011 1
1013 8372 1
1013 2818 1
1013 6890 1
1013 4815 1
1013 7631 1
1013 5996 1
1013 107 1
1013 10041 1
1013 9296 1
1014 1867 1
1014 1682 1
1014 1876 1
1014 5374 1
1014 6373 1
1014 1592 1
1014 11822 1
1014 7075 1
1014 555 1
1014 8500 1
1014 2153 1
1014 9154 1
1014 8876 1
1014 667 1
1014 284 1
1014 9511 1
1014 9904 1
1014 3843 1
1014 5008 1
1014 1065 1
1014 1012 1
1014 1227 1
1015 4690 1
1015 10546 1
1015 2046 1
1015 2026 1
1015 198 1
1015 2771 1
1015 443 1
1015 5690 1
1015 1704 1
1015 3615 1
1015 7119 1
1015 6825 1
1015 1013 1
1015 797 1
1015 5632 1
1015 4089 1
1015 1037 1
1015 188 1
1015 2205 1
1015 2993 1
1015 3952 1
1015 4063 1
1015 5378 1
1015 931 1
1015 1271 1
1015 5596 1
1015 5557 1
1015 8151 1
1015 1176 1
1015 5120 1
1015 3497 1
1015 4382 1
1015 255 1
1015 4606 1
1016 8050 1
1016 12420 1
1016 5532 1
1016 11010 1
1016 4302 1
1016 1959 1
1016 5568 1
1016 2688 1
1016 3256 1
1016 2143 1
1016 7789 1
1016 1462 1
1016 2112 1
1016 3342 1
1016 5557 1
1016 1290 1
1016 3988 1
1016 5559 1
1016 2371 1
1016 9344 1
1016 10322 1
1016 3455 1
1016 1861 1
1016 1276 1
1016 1625 1
1016 1013 1
1016 1237 1
1016 4910 1
1017 7383 1
1017 6483 1
1017 3944 1
1017 3183 1
1017 12968 1
1017 310 1
1017 1259 1
1017 5929 1
1017 908 1
1017 7136 1
1017 10879 1
1017 3249 1
1017 1678 1
1017 2021 1
1017 828 1
1017 7476 1
1017 10562 1
1017 6303 1
1017 8961 1
1017 11451 1
1017 1273 1
1017 1567 1
1017 2246 1
1017 4907 1
1017 2252 1
1017 6008 1
1017 410 1
1017 1605 1
1017 286 1
1017 1892 1
1017 2404 1
1017 4002 1
1017 1014 1
1017 7997 1
1017 12808 1
1017 10310 1
1017 4774 1
1017 5175 1
1017 23 1
1018 2493 1
1018 4238 1
1018 550 1
1018 1370 1
1018 4623 1
1018 5967 1
1018 1572 1
1018 3075 1
1018 214 1
1018 5943 1
1018 1772 1
1018 4038 1
1018 1015 1
1018 2780 1
1018 8060 1
1018 9603 1
1018 670 1
1018 3247 1
1018 6874 1
1018 5852 1
1018 1726 1
1018 2460 1
1018 1402 1
1018 5756 1
1018 4017 1
1018 5342 1
1018 6285 1
1018 6686 1
1018 2977 1
1019 5792 1
1019 6998 1
1019 195 1
1019 1847 1
1019 5140 1
1019 6663 1
1019 1428 1
1019 926 1
1019 1676 1
1019 1036 1
1019 756 1
1019 2083 1
1019 2423 1
1019 9827 1
1019 912 1
1019 4894 1
1019 817 1
1019 6495 1
1019 213 1
1020 1671 1
1020 6595 1
1020 195 1
1020 5048 1
1020 1843 1
1020 5661 1
1020 710 1
1020 798 1
1020 997 1
1020 266 1
1020 2605 1
1020 6948 1
1020 9789 1
1020 8623 1
1020 179 1
1020 2614 1
1020 2060 1
1020 821 1
1020 10875 1
1020 2115 1
1020 1670 1
1020 3185 1
1020 1168 1
1020 19 1
1020 8672 1
1020 1681 1
1020 2720 1
1020 7673 1
1020 6919 1
1020 5644 1
1020 992 1
1020 687 1
1020 7026 1
1020 4303 1
1020 9117 1
1020 166 1
1020 1955 1
1020 1804 1
1020 1715 1
1020 1070 1
1020 6849 1
1020 6697 1
1020 5321 1
1020 6165 1
1020 1049 1
1020 6647 1
1020 5244 1
1020 2823 1
1020 3897 1
1020 1646 1
1020 2208 1
1020 10831 1
1020 4423 1
1020 338 1
1020 327 1
1020 1052 1
1020 8877 1
1020 5090 1
1020 1995 1
1020 1529 1
1020 2791 1
1020 12403 1
1020 10955 1
1020 184 1
1020 1146 1
1020 1182 1
1020 4867 1
1020 9660 1
1020 638 1
1020 5264 1
1020 995 1
1020 4923 1
1020 4328 1
1020 5521 1
1020 373 1
1020 11052 1
1020 3592 1
1020 6526 1
1020 622 1
1020 2172 1
1020 11242 1
1020 484 1
1020 5861 1
1020 151 1
1020 8561 1
1020 297 1
1020 2258 1
1020 5092 1
1020 15 1
1020 3642 1
1020 3146 1
1020 131 1
1020 4022 1
1020 39 1
1020 636 1
1020 2729 1
1020 4478 1
1020 6787 1
1020 5919 1
1020 5541 1
1020 6603 1
1020 584 1
1020 7563 1
1020 11810 1
1020 5011 1
1020 2303 1
1020 5111 1
1020 13061 1
1020 5337 1
1020 50 1
1020 1604 1
1020 3373 1
1020 4389 1
1020 482 1
1020 3816 1
1020 4463 1
1020 9327 1
1020 20 1
1020 3544 1
1020 4128 1
1020 3634 1
1020 1227 1
1020 204 1
1020 2143 1
1021 1016 1
1021 5586 1
1021 7278 1
1021 1965 1
1021 3350 1
1021 746 1
1021 3336 1
1021 6606 1
1021 2537 1
1021 1082 1
1021 3059 1
1022 1305 1
1022 326 1
1022 10063 1
1022 1017 1
1022 4752 1
1022 5593 1
1022 636 1
1022 683 1
1022 796 1
1022 7971 1
1022 4345 1
1022 11385 1
1022 2580 1
1022 3101 1
1022 6104 1
1022 971 1
1022 961 1
1022 3059 1
1023 489 1
1023 1262 1
1023 1018 1
1023 1580 1
1023 1376 1
1023 148 1
1023 6138 1
1023 8990 1
1023 634 1
1023 95 1
1023 6148 1
1023 3099 1
1023 582 1
1023 210 1
1023 2599 1
1023 4972 1
1023 4583 1
1024 854 1
1024 4029 1
1024 4237 1
1024 308 1
1024 12940 1
1024 4628 1
1024 3559 1
1024 2547 1
1024 5145 1
1024 103 1
1024 812 1
1024 82 1
1024 7243 1
1024 6737 1
1024 1768 1
1024 1272 1
1024 560 1
1024 112 1
1024 131 1
1024 948 1
1024 744 1
1024 78 1
1024 784 1
1024 808 1
1024 5880 1
1024 2481 1
1024 85 1
1024 1424 1
1024 6103 1
1024 194 1
1024 3103 1
1024 634 1
1024 503 1
1024 2958 1
1024 11342 1
1024 333 1
1024 379 1
1024 2656 1
1024 4427 1
1024 3255 1
1024 3151 1
1024 4476 1
1024 2136 1
1024 303 1
1024 12476 1
1024 1604 1
1024 7713 1
1024 1586 1
1024 2759 1
1024 2823 1
1024 394 1
1024 6942 1
1024 717 1
1024 6234 1
1024 4160 1
1024 2035 1
1024 4853 1
1024 216 1
1024 1884 1
1024 704 1
1024 4722 1
1024 9460 1
1024 7141 1
1024 1847 1
1024 1393 1
1024 7829 1
1024 3933 1
1025 3344 1
1025 2715 1
1025 1392 1
1025 2230 1
1025 7263 1
1025 4118 1
1025 2534 1
1025 2894 1
1025 10699 1
1025 563 1
1025 1164 1
1025 11190 1
1025 727 1
1025 1020 1
1025 967 1
1025 10340 1
1025 8531 1
1025 5465 1
1025 5556 1
1026 10621 1
1026 4778 1
1026 4659 1
1026 1022 1
1026 1192 1
1026 225 1
1026 3366 1
1026 10203 1
1026 8468 1
1026 6316 1
1026 2195 1
1026 427 1
1026 982 1
1026 7701 1
1026 7831 1
1026 6359 1
1026 1417 1
1026 4618 1
1026 2777 1
1026 6963 1
1026 11482 1
1026 780 1
1026 574 1
1026 9557 1
1026 322 1
1026 5324 1
1026 3154 1
1026 3479 1
1026 2824 1
1026 5259 1
1026 386 1
1026 3013 1
1026 1934 1
1026 9523 1
1026 2381 1
1026 5823 1
1026 8558 1
1026 905 1
1026 1423 1
1027 3988 1
1027 11481 1
1027 8021 1
1027 3488 1
1027 5195 1
1027 2638 1
1027 3048 1
1027 3742 1
1027 9240 1
1027 3579 1
1027 4884 1
1027 6659 1
1027 3507 1
1027 9391 1
1027 2207 1
1027 8967 1
1027 177 1
1027 3410 1
1027 57 1
1027 4809 1
1027 11532 1
1027 2093 1
1027 3555 1
1027 3079 1
1027 2318 1
1027 11914 1
1027 9455 1
1027 1023 1
1027 6256 1
1027 9861 1
1027 8752 1
1027 1333 1
1027 1426 1
1027 2868 1
1027 2889 1
1027 7850 1
1027 5743 1
1027 11284 1
1027 11339 1
1027 433 1
1027 2348 1
1027 625 1
1027 9188 1
1027 2929 1
1027 519 1
1027 31 1
1027 9065 1
1027 1418 1
1027 786 1
1027 3452 1
1027 2882 1
1028 1440 1
1028 9588 1
1028 1393 1
1028 5738 1
1028 1047 1
1028 2181 1
1028 244 1
1028 73 1
1028 747 1
1028 504 1
1028 326 1
1028 1024 1
1028 12723 1
1028 2652 1
1028 268 1
1029 9849 1
1029 1220 1
1029 5495 1
1029 347 1
1029 3313 1
1029 2386 1
1029 1622 1
1029 7649 1
1029 9304 1
1029 1025 1
1029 12327 1
1029 12690 1
1029 9284 1
1029 1046 1
1029 3082 1
1029 336 1
1029 5650 1
1029 8419 1
1029 9976 1
1029 9260 1
1029 9290 1
1029 2522 1
1029 955 1
1029 8620 1
1029 12557 1
1029 12480 1
1029 7957 1
1030 2570 1
1030 178 1
1030 363 1
1030 1155 1
1030 4044 1
1030 1172 1
1030 7514 1
1030 1249 1
1030 1026 1
1030 1095 1
1030 1529 1
1030 3634 1
1030 9508 1
1030 505 1
1030 2395 1
1030 5147 1
1030 2191 1
1031 6432 1
1031 152 1
1031 8341 1
1031 8443 1
1031 397 1
1031 4718 1
1031 3341 1
1031 8464 1
1031 116 1
1031 11267 1
1031 8449 1
1031 318 1
1031 7496 1
1031 3008 1
1031 4135 1
1031 2090 1
1031 8046 1
1031 7896 1
1031 5190 1
1031 4721 1
1031 9323 1
1031 6667 1
1031 13110 1
1031 7423 1
1031 3007 1
1031 4401 1
1031 1446 1
1031 526 1
1031 13525 1
1031 9558 1
1031 2825 1
1031 895 1
1031 9357 1
1031 6714 1
1031 11692 1
1031 8098 1
1031 6820 1
1031 2682 1
1031 4185 1
1031 1027 1
1031 13236 1
1031 4417 1
1031 4612 1
1031 3989 1
1031 8605 1
1031 6816 1
1031 8915 1
1031 5756 1
1031 6339 1
1031 6770 1
1031 13268 1
1031 3005 1
1031 9939 1
1031 779 1
1031 232 1
1031 4859 1
1031 5920 1
1031 1924 1
1031 3047 1
1031 3953 1
1031 9456 1
1031 2657 1
1031 6151 1
1031 8593 1
1031 5178 1
1031 2981 1
1031 7145 1
1031 11469 1
1031 1131 1
1031 5943 1
1031 3994 1
1031 3309 1
1031 724 1
